user_id,total_emails,total_attachments,avg_email_size,max_recipients,total_file_actions,total_to_rem,total_from_rem,total_uses_rem,avg_file_size,total_device_actions,total_logons,anomaly
PLM3935,230,44,570.804347826087,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
PLT3283,236,50,550.9830508474577,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
PMA2693,2104,370,552.4596007604563,6,73.0,0.0,0.0,0.0,644.4931506849315,0.0,712.0,normal
PMF0768,2109,521,539.1299193930773,6,2781.0,791.0,1333.0,2124.0,516.346637900036,1429.0,1232.0,normal
PMG0284,3229,587,563.8135645710746,6,30.0,0.0,0.0,0.0,608.2333333333333,0.0,712.0,normal
PMG1376,2099,560,520.2520247737018,6,13.0,0.0,0.0,0.0,441.53846153846155,0.0,712.0,normal
PMG2513,2111,330,564.9483657034581,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
PMH3484,2074,597,544.2555448408872,7,838.0,246.0,455.0,701.0,598.071599045346,6096.0,1221.0,normal
PMM0696,2093,648,523.3554706163402,7,340.0,0.0,0.0,0.0,614.2676470588235,0.0,1117.0,normal
PMT2264,3513,859,553.8061485909479,6,53.0,0.0,0.0,0.0,554.0,0.0,712.0,normal
PNH1444,2768,319,505.09862716763007,7,10649.0,3646.0,6092.0,9738.0,568.2379566156446,6817.0,854.0,anomaly
PNL0018,4180,1310,555.7480861244019,7,167.0,0.0,0.0,0.0,261.311377245509,0.0,989.0,normal
POD0750,2074,559,523.7844744455159,6,555.0,0.0,0.0,0.0,616.0954954954955,0.0,1196.0,normal
POS0615,2346,367,573.1381074168798,7,231.0,0.0,0.0,0.0,528.2987012987013,0.0,824.0,normal
PPG2889,3494,949,524.5827132226674,6,430.0,103.0,195.0,298.0,588.2232558139535,258.0,1279.0,normal
PPP1295,2471,645,513.2739781464994,6,2168.0,607.0,880.0,1487.0,525.5825645756457,904.0,1381.0,normal
PPT3162,2104,362,523.2015209125475,7,15.0,0.0,0.0,0.0,584.3333333333334,0.0,712.0,normal
PRH1717,3258,657,552.0,7,29.0,0.0,0.0,0.0,693.1034482758621,0.0,712.0,normal
PRH2431,2524,317,556.4580031695721,6,0.0,0.0,0.0,0.0,0.0,0.0,2880.0,normal
PSC1608,3506,708,549.9261266400456,6,36.0,0.0,0.0,0.0,439.94444444444446,0.0,712.0,normal
PSD1409,2105,464,503.1833729216152,7,224.0,0.0,0.0,0.0,485.97767857142856,0.0,1079.0,normal
PSG1938,2045,520,553.038141809291,7,28.0,0.0,0.0,0.0,641.4285714285714,0.0,466.0,normal
PSH3834,3220,786,525.3593167701863,7,62.0,0.0,0.0,0.0,650.3548387096774,0.0,712.0,normal
PSP3592,2069,722,514.330111164814,7,2336.0,771.0,1323.0,2094.0,515.2174657534247,1454.0,1041.0,normal
PSS2051,2084,592,556.158349328215,6,88.0,0.0,0.0,0.0,651.7045454545455,0.0,993.0,normal
PTG0587,704,150,538.3735795454545,7,11.0,0.0,0.0,0.0,457.45454545454544,0.0,712.0,normal
PTO1063,2541,329,538.9763872491145,7,0.0,0.0,0.0,0.0,0.0,0.0,2812.0,normal
PTR2613,2072,310,529.7239382239383,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
PTS0531,2088,344,532.7332375478927,7,0.0,0.0,0.0,0.0,0.0,0.0,736.0,normal
PTS2487,2061,422,526.1014070839399,6,37.0,0.0,0.0,0.0,509.18918918918916,0.0,1069.0,normal
PVV3999,74,21,532.0945945945946,7,93.0,29.0,58.0,87.0,544.516129032258,1274.0,214.0,normal
PWG3063,2081,279,517.3056222969726,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
PWM0708,2083,772,538.4080652904464,6,1298.0,411.0,732.0,1143.0,523.8158705701079,1435.0,995.0,normal
PXR3453,694,172,548.2276657060519,6,23.0,0.0,0.0,0.0,662.3478260869565,0.0,712.0,normal
QAH0048,2557,892,560.1599530700039,7,2669.0,843.0,1395.0,2238.0,484.9977519670289,2014.0,3188.0,anomaly
QAH1315,2504,440,520.5694888178914,7,3028.0,1559.0,1160.0,2719.0,523.5792602377807,7339.0,1401.0,anomaly
QAS1692,706,172,512.228045325779,6,19.0,0.0,0.0,0.0,593.2631578947369,0.0,990.0,normal
QBH3579,2105,612,502.0826603325416,6,554.0,0.0,0.0,0.0,537.7202166064982,0.0,991.0,normal
QBL1386,2639,769,515.1379310344828,6,3576.0,866.0,1906.0,2772.0,519.0637583892617,337.0,1272.0,anomaly
QBR2250,234,72,580.1752136752136,6,512.0,237.0,217.0,454.0,565.02734375,6122.0,990.0,normal
QCB1360,2104,464,531.5346958174905,6,40.0,0.0,0.0,0.0,499.175,0.0,712.0,normal
QCD0386,2552,504,575.4165360501568,7,396.0,125.0,230.0,355.0,547.989898989899,5621.0,712.0,normal
QCN2206,231,141,558.7965367965368,6,330.0,109.0,183.0,292.0,585.4272727272727,170.0,745.0,normal
QFD1857,2093,623,554.3382704252269,7,64.0,0.0,0.0,0.0,685.34375,0.0,712.0,normal
QFP3467,701,128,551.4350927246791,6,634.0,194.0,373.0,567.0,554.3517350157729,6117.0,1028.0,normal
QGH0041,2565,908,550.0382066276803,7,2682.0,808.0,1374.0,2182.0,517.7796420581656,1958.0,3155.0,anomaly
QGS1841,2103,719,531.6970993818355,6,71.0,0.0,0.0,0.0,571.7605633802817,0.0,993.0,normal
QGS3009,697,259,549.0502152080344,6,29.0,0.0,0.0,0.0,699.9655172413793,0.0,712.0,normal
QHF3151,2095,299,511.9622911694511,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
QIC1832,2109,326,514.6045519203414,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
QIS2940,3508,1036,518.3785632839225,6,727.0,213.0,391.0,604.0,583.8927097661623,262.0,712.0,normal
QIT3029,3223,465,568.5125659323611,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
QJA3887,2114,725,534.3997161778618,6,123.0,0.0,0.0,0.0,683.560975609756,0.0,712.0,normal
QJF3038,2576,574,568.5516304347826,6,25.0,0.0,0.0,0.0,583.64,0.0,2874.0,normal
QJO1715,3231,913,524.3333333333334,7,507.0,143.0,282.0,425.0,523.7317554240631,668.0,1109.0,normal
QKO2718,2325,621,543.4830107526882,6,1920.0,896.0,570.0,1466.0,561.9,6150.0,712.0,normal
QKP3927,229,107,539.8515283842795,6,14.0,0.0,0.0,0.0,689.8571428571429,0.0,712.0,normal
QKV2583,2091,359,540.4753706360593,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
QLC0082,2112,638,545.3802083333334,7,42.0,0.0,0.0,0.0,776.1428571428571,0.0,712.0,normal
QLW2245,237,122,546.4894514767932,6,131.0,0.0,0.0,0.0,652.6641221374045,0.0,738.0,normal
QMP2998,4201,1063,571.5662937395858,7,109.0,0.0,0.0,0.0,602.7706422018349,0.0,712.0,normal
QMV2796,233,65,559.4592274678112,6,2.0,0.0,0.0,0.0,623.0,0.0,712.0,normal
QNC3717,3496,502,548.2271167048054,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
QNG2121,2102,476,537.4452901998097,6,67.0,0.0,0.0,0.0,504.46268656716416,0.0,712.0,normal
QNW0977,707,202,538.4144271570015,6,21.0,0.0,0.0,0.0,516.9047619047619,0.0,712.0,normal
QRJ0691,2077,393,518.5392392874338,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
QRJ1597,3969,586,523.6142605190224,6,9325.0,3164.0,5362.0,8526.0,545.0467560321716,6538.0,1144.0,anomaly
QRR1242,2094,337,550.3395415472779,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
QSB1577,239,130,551.347280334728,6,28.0,0.0,0.0,0.0,583.3571428571429,0.0,1205.0,normal
QSG2525,2069,531,551.7617206379894,6,57.0,0.0,0.0,0.0,565.1228070175439,0.0,991.0,normal
QSG3297,231,53,542.008658008658,6,17.0,0.0,0.0,0.0,478.88235294117646,0.0,712.0,normal
QSM3147,2103,259,539.8012363290537,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
QWL3474,4166,1214,568.6809889582333,6,2031.0,333.0,600.0,933.0,543.589364844904,739.0,1220.0,anomaly
QXH0396,689,272,549.3642960812772,6,21.0,0.0,0.0,0.0,645.3333333333334,0.0,742.0,normal
QYG1180,2101,729,506.98619704902427,7,118.0,0.0,0.0,0.0,629.8389830508474,0.0,1247.0,normal
RAA0675,2098,649,553.1892278360343,7,73.0,0.0,0.0,0.0,641.1369863013699,0.0,712.0,normal
RAA1455,2875,462,526.1739130434783,7,11521.0,3810.0,6602.0,10412.0,551.897925527298,8437.0,978.0,anomaly
RAA3570,2077,692,569.8021184400578,7,87.0,0.0,0.0,0.0,619.0689655172414,0.0,1205.0,normal
RAB0455,3239,597,546.8462488422352,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RAB1712,4220,1227,552.8983412322275,7,151.0,0.0,0.0,0.0,606.5827814569536,0.0,712.0,normal
RAB2739,2085,490,524.0244604316547,7,16.0,0.0,0.0,0.0,607.625,0.0,712.0,normal
RAC0362,1152,65,549.9947916666666,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RAF1290,2077,480,537.918151179586,6,73.0,0.0,0.0,0.0,576.082191780822,0.0,712.0,normal
RAF3369,3455,981,558.1513748191028,6,136.0,0.0,0.0,0.0,679.4926470588235,0.0,588.0,normal
RAH1514,235,63,558.2127659574468,6,4.0,0.0,0.0,0.0,530.25,0.0,720.0,normal
RAH2750,2087,764,532.7000479156684,6,55.0,0.0,0.0,0.0,551.7454545454545,0.0,712.0,normal
RAH3181,1689,396,526.546477205447,7,28.0,0.0,0.0,0.0,556.8214285714286,0.0,382.0,normal
RAI1483,2080,526,572.1807692307692,7,21.0,0.0,0.0,0.0,433.85714285714283,0.0,712.0,normal
RAP0653,2108,560,563.1660341555977,6,47.0,0.0,0.0,0.0,522.063829787234,0.0,626.0,normal
RAS0223,3259,1145,549.7192390303774,7,132.0,0.0,0.0,0.0,562.7878787878788,0.0,712.0,normal
RAS0356,3277,268,551.296917912725,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RAS3446,705,112,554.0425531914893,6,0.0,0.0,0.0,0.0,0.0,0.0,711.0,normal
RAW3461,705,261,562.7248226950354,7,65.0,0.0,0.0,0.0,704.1846153846154,0.0,712.0,normal
RBB0585,2090,638,531.699043062201,7,58.0,0.0,0.0,0.0,514.5862068965517,0.0,712.0,normal
RBB3867,2093,345,509.7104634495939,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RBG3850,3251,425,559.602583820363,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RBH3142,2090,403,519.5732057416268,6,58.0,0.0,0.0,0.0,528.5172413793103,0.0,712.0,normal
RBO0327,2091,326,514.8833094213295,6,45.0,0.0,0.0,0.0,562.4666666666667,0.0,712.0,normal
RBP1171,1813,513,524.7799227799228,7,25.0,0.0,0.0,0.0,429.24,0.0,591.0,normal
RCB0302,236,59,540.4491525423729,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RCB2424,2559,337,567.4009378663541,6,0.0,0.0,0.0,0.0,0.0,0.0,2854.0,normal
RCB2645,698,125,536.1045845272206,6,85.0,0.0,0.0,0.0,537.8,0.0,712.0,normal
RCD2501,2087,428,538.1835170100622,6,35.0,0.0,0.0,0.0,634.7428571428571,0.0,712.0,normal
RCF0044,2797,523,558.0300321773328,7,161.0,0.0,0.0,0.0,547.7080745341615,0.0,3587.0,normal
RCF0054,3968,1111,562.3311491935484,6,388.0,88.0,145.0,233.0,561.8814432989691,729.0,1070.0,normal
RCF2057,2101,372,540.261780104712,6,22.0,0.0,0.0,0.0,371.1363636363636,0.0,712.0,normal
RCG0105,2115,700,524.9758865248227,7,700.0,115.0,101.0,216.0,579.02,260.0,814.0,normal
RCG1241,2130,324,550.5197183098592,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RCH2447,2889,988,539.2187608168916,6,122.0,0.0,0.0,0.0,237.9672131147541,0.0,1519.0,normal
RCH3533,2096,491,577.7032442748092,6,66.0,0.0,0.0,0.0,685.1212121212121,0.0,990.0,normal
RCH3740,3515,963,547.3837837837838,7,120.0,0.0,0.0,0.0,618.55,0.0,712.0,normal
RCJ0557,2097,591,545.3695755841678,6,95.0,0.0,0.0,0.0,636.2421052631579,0.0,712.0,normal
RCL0068,2549,253,517.4778344448804,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RCM1372,2103,539,535.4598193057537,6,22.0,0.0,0.0,0.0,545.0,0.0,993.0,normal
RCM3458,694,163,554.7752161383286,6,16.0,0.0,0.0,0.0,754.625,0.0,712.0,normal
RCS2064,2541,786,533.3569460842189,6,910.0,139.0,264.0,403.0,480.6549450549451,1785.0,1442.0,normal
RCT1697,940,267,512.6797872340426,7,691.0,198.0,407.0,605.0,529.972503617945,8251.0,1528.0,anomaly
RCV1311,2124,518,531.9661016949152,7,72.0,0.0,0.0,0.0,512.1944444444445,0.0,711.0,normal
RCW2838,233,47,561.7725321888412,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RCW3692,233,92,548.5407725321888,6,8.0,0.0,0.0,0.0,536.625,0.0,712.0,normal
RDA3381,732,292,578.8715846994536,6,1253.0,390.0,720.0,1110.0,586.4916201117319,780.0,1091.0,normal
RDB0702,2115,615,534.6647754137116,6,138.0,0.0,0.0,0.0,528.768115942029,0.0,712.0,normal
RDB1645,3474,440,613.2795048934945,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RDB1693,706,177,543.3626062322946,7,18.0,0.0,0.0,0.0,560.1666666666666,0.0,712.0,normal
RDC0378,3530,623,562.6801699716714,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RDE3239,2084,434,550.9620921305183,7,52.0,0.0,0.0,0.0,568.7884615384615,0.0,712.0,normal
RDF1248,2120,632,545.0679245283019,6,54.0,0.0,0.0,0.0,586.5555555555555,0.0,998.0,normal
RDM1174,2118,330,515.2322946175638,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RDP2116,2085,452,520.8057553956835,6,28.0,0.0,0.0,0.0,609.2142857142857,0.0,712.0,normal
RDW0957,3461,747,519.1961860733892,7,48.0,0.0,0.0,0.0,546.0416666666666,0.0,712.0,normal
REB0123,2560,733,558.995703125,7,95.0,0.0,0.0,0.0,381.53684210526313,0.0,1181.0,normal
REC0283,4445,1347,556.1003374578178,7,1142.0,359.0,634.0,993.0,573.5901926444834,1951.0,1681.0,anomaly
REC2555,2096,480,535.6960877862596,7,32.0,0.0,0.0,0.0,590.5,0.0,712.0,normal
REF3266,230,134,597.0347826086957,6,2678.0,776.0,1553.0,2329.0,546.4817027632562,276.0,1114.0,anomaly
REG2171,230,70,558.4304347826087,6,1.0,0.0,0.0,0.0,6.0,0.0,997.0,normal
REJ2666,2366,661,536.9277261200339,7,8850.0,3010.0,5059.0,8069.0,559.6136723163842,6328.0,1094.0,anomaly
REK1037,3273,1090,534.2297586312252,6,222.0,0.0,0.0,0.0,504.5315315315315,0.0,1237.0,normal
REL3735,3520,1019,542.9,7,121.0,0.0,0.0,0.0,635.2231404958678,0.0,712.0,normal
REM0580,2806,905,550.3930862437634,7,1211.0,183.0,433.0,616.0,539.1734104046243,264.0,1318.0,normal
RFB2959,3439,1031,536.7301541145682,6,763.0,0.0,0.0,0.0,609.0668414154653,0.0,987.0,normal
RFJ2193,236,94,510.1694915254237,5,23.0,0.0,0.0,0.0,405.17391304347825,0.0,712.0,normal
RFS1633,696,199,541.0833333333334,6,30.0,0.0,0.0,0.0,612.5666666666667,0.0,1000.0,normal
RFS2923,698,210,547.0845272206303,6,28.0,0.0,0.0,0.0,576.0,0.0,712.0,normal
RGB0263,2117,573,535.6939064714218,6,105.0,0.0,0.0,0.0,615.1047619047619,0.0,712.0,normal
RGB0901,231,41,543.1948051948052,5,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RGB1346,2086,429,536.8581016299137,6,37.0,0.0,0.0,0.0,544.2972972972973,0.0,979.0,normal
RGB1581,232,124,577.75,6,535.0,169.0,290.0,459.0,607.8616822429907,725.0,1197.0,normal
RGB1869,2112,382,520.8868371212121,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RGM3111,2068,482,540.9071566731142,6,101.0,0.0,0.0,0.0,660.2475247524752,0.0,712.0,normal
RGP0451,3239,804,543.2139549243593,7,63.0,0.0,0.0,0.0,481.3333333333333,0.0,991.0,normal
RGR0706,694,145,525.3544668587896,6,3.0,0.0,0.0,0.0,538.6666666666666,0.0,712.0,normal
RHA3613,230,112,529.2695652173913,6,19.0,0.0,0.0,0.0,560.3684210526316,0.0,712.0,normal
RHB1721,4200,684,536.4164285714286,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RHD0787,2097,392,535.0958512160229,6,84.0,0.0,0.0,0.0,731.2619047619048,0.0,712.0,normal
RHF0046,2531,668,556.9818253654682,7,74.0,0.0,0.0,0.0,526.3918918918919,0.0,2844.0,normal
RHG1647,3510,418,600.4316239316239,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RHL0268,2339,721,552.5549380076956,6,55.0,0.0,0.0,0.0,550.8545454545455,0.0,1095.0,normal
RHM3909,234,56,520.7008547008547,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RHO0678,2700,506,533.0674074074074,7,49.0,0.0,0.0,0.0,492.6734693877551,0.0,1046.0,normal
RHR2835,244,133,581.422131147541,6,97.0,0.0,0.0,0.0,605.5257731958762,0.0,886.0,normal
RIB1582,234,112,559.9529914529915,6,103.0,0.0,0.0,0.0,588.1262135922331,0.0,984.0,normal
RIE2876,3494,785,518.60188895249,7,55.0,0.0,0.0,0.0,548.2181818181818,0.0,990.0,normal
RIJ2470,2088,272,550.1211685823755,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RIK1631,706,195,524.5198300283286,6,18.0,0.0,0.0,0.0,635.5,0.0,712.0,normal
RIS2436,2511,559,556.8538430904023,6,52.0,0.0,0.0,0.0,544.25,0.0,2896.0,normal
RJA0402,2542,574,538.0932336742723,6,70.0,0.0,0.0,0.0,744.5714285714286,0.0,912.0,normal
RJB1151,2094,568,552.8414517669532,6,48.0,0.0,0.0,0.0,602.6666666666666,0.0,712.0,normal
RJB1424,2092,380,532.246653919694,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RJB2622,2082,370,518.8635926993276,6,29.0,0.0,0.0,0.0,435.9655172413793,0.0,712.0,normal
RJD2647,2105,427,539.7923990498813,6,37.0,0.0,0.0,0.0,558.7837837837837,0.0,712.0,normal
RJF3299,230,118,510.7260869565217,6,2032.0,666.0,1170.0,1836.0,590.2529527559055,2143.0,956.0,normal
RJF3634,235,90,557.7829787234042,6,5.0,0.0,0.0,0.0,812.6,0.0,540.0,normal
RJG2239,236,135,562.5338983050848,6,16.0,0.0,0.0,0.0,590.1875,0.0,1148.0,normal
RJG3325,232,112,534.0603448275862,6,114.0,0.0,0.0,0.0,468.06140350877195,0.0,1075.0,normal
RJH0219,2447,686,528.0788720882714,6,149.0,0.0,0.0,0.0,542.8859060402684,0.0,1411.0,normal
RJH3796,3487,632,533.9369085173502,6,54.0,0.0,0.0,0.0,451.25925925925924,0.0,712.0,normal
RJM0343,233,82,550.4549356223176,6,3.0,0.0,0.0,0.0,529.3333333333334,0.0,712.0,normal
RJM3227,2118,532,570.6355051935789,7,48.0,0.0,0.0,0.0,742.7083333333334,0.0,712.0,normal
RJM3957,235,107,577.9617021276596,6,21.0,0.0,0.0,0.0,587.1428571428571,0.0,1182.0,normal
RJO1791,2072,256,514.4194015444016,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RJP1091,2092,522,533.2848948374761,6,26.0,0.0,0.0,0.0,451.15384615384613,0.0,712.0,normal
RJS0846,230,94,542.4,6,11.0,0.0,0.0,0.0,590.0909090909091,0.0,712.0,normal
RJS3256,133,49,530.015037593985,6,3.0,0.0,0.0,0.0,648.6666666666666,0.0,274.0,normal
RJS3479,687,223,530.2387190684134,7,28.0,0.0,0.0,0.0,709.2857142857143,0.0,712.0,normal
RJW1440,2068,618,539.6590909090909,7,120.0,0.0,0.0,0.0,599.6083333333333,0.0,981.0,normal
RJW2318,3478,769,563.2860839562967,6,83.0,0.0,0.0,0.0,598.722891566265,0.0,712.0,normal
RKA2561,2065,310,519.9874092009685,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RKE1589,3505,758,531.5577746077033,7,90.0,0.0,0.0,0.0,495.74444444444447,0.0,712.0,normal
RKG2587,2109,461,514.0701754385965,6,48.0,0.0,0.0,0.0,574.875,0.0,712.0,normal
RKH1569,232,99,539.8879310344828,6,17.0,0.0,0.0,0.0,507.4117647058824,0.0,986.0,normal
RKH1801,2063,370,540.5133301017935,6,23.0,0.0,0.0,0.0,614.3913043478261,0.0,712.0,normal
RKH2877,3561,546,536.0047739399046,7,182.0,51.0,96.0,147.0,561.7857142857143,253.0,1057.0,normal
RKH3803,695,161,541.0187050359713,6,27.0,0.0,0.0,0.0,522.5555555555555,0.0,712.0,normal
RKJ3379,3458,982,548.7914979757085,6,130.0,0.0,0.0,0.0,529.3384615384615,0.0,598.0,normal
RKL2682,2136,380,563.8984082397004,6,39.0,0.0,0.0,0.0,499.5897435897436,0.0,712.0,normal
RKM3650,230,105,551.5304347826087,6,19.0,0.0,0.0,0.0,737.1578947368421,0.0,712.0,normal
RKW1754,3228,845,540.9222428748451,6,39.0,0.0,0.0,0.0,472.2307692307692,0.0,712.0,normal
RLB1334,2071,604,539.6219217769194,7,1584.0,591.0,416.0,1007.0,507.467803030303,784.0,1252.0,normal
RLH0358,2589,621,546.3487833140208,6,125.0,0.0,0.0,0.0,594.232,0.0,713.0,normal
RLH1548,230,83,557.8608695652174,6,13.0,0.0,0.0,0.0,606.6923076923077,0.0,712.0,normal
RLK3490,2093,486,544.7558528428094,6,461.0,0.0,0.0,0.0,750.4598698481561,0.0,1214.0,normal
RLP3268,258,145,520.4728682170543,7,585.0,178.0,345.0,523.0,534.7709401709402,884.0,1297.0,normal
RLR0365,2064,347,561.156492248062,6,19.0,0.0,0.0,0.0,480.05263157894734,0.0,712.0,normal
RLS0761,2115,361,527.1905437352245,7,40.0,0.0,0.0,0.0,608.625,0.0,712.0,normal
RLS1738,2097,714,553.5498330948975,7,49.0,0.0,0.0,0.0,352.7551020408163,0.0,898.0,normal
RMB0885,233,59,550.0901287553648,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RMB2275,3484,731,553.1526980482205,7,27.0,0.0,0.0,0.0,767.2592592592592,0.0,712.0,normal
RMC2177,235,52,544.5148936170212,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RMD0792,2122,492,548.528275212064,6,867.0,271.0,481.0,752.0,562.6828143021914,6088.0,870.0,normal
RME0448,3278,957,540.3700427089689,7,71.0,0.0,0.0,0.0,642.7464788732394,0.0,1233.0,normal
RME2477,2084,515,529.5134357005758,6,55.0,0.0,0.0,0.0,687.0,0.0,712.0,normal
RML2759,2052,557,551.4707602339181,6,57.0,0.0,0.0,0.0,533.8947368421053,0.0,914.0,normal
RML2789,232,106,538.3275862068965,6,8.0,0.0,0.0,0.0,530.75,0.0,712.0,normal
RMN1355,2070,395,546.1628019323672,6,67.0,0.0,0.0,0.0,704.7313432835821,0.0,712.0,normal
RMO2439,2565,258,577.8027290448343,7,0.0,0.0,0.0,0.0,0.0,0.0,2722.0,normal
RMP3510,2053,301,549.8928397467122,6,0.0,0.0,0.0,0.0,0.0,0.0,514.0,normal
RMR0341,228,58,576.3026315789474,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RMR2694,2300,599,554.0921739130434,6,69.0,0.0,0.0,0.0,668.4202898550725,0.0,712.0,normal
RNB0519,2111,299,536.0554239696826,6,0.0,0.0,0.0,0.0,0.0,0.0,711.0,normal
RNB2679,403,62,538.3498759305211,6,0.0,0.0,0.0,0.0,0.0,0.0,90.0,normal
RNC3417,3490,725,533.7624641833811,7,30.0,0.0,0.0,0.0,512.5333333333333,0.0,644.0,normal
RND1473,2103,290,582.4507845934379,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RNM0466,2576,492,551.9751552795032,7,12.0,0.0,0.0,0.0,516.25,0.0,2816.0,normal
ROA3171,1658,482,537.9921592279856,6,136.0,0.0,0.0,0.0,744.1397058823529,0.0,653.0,normal
ROB2744,2128,393,514.7476503759399,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
ROH1347,2109,367,538.0791844476055,6,7987.0,2615.0,4613.0,7228.0,522.0957806435457,4947.0,711.0,anomaly
ROH3778,3475,563,542.5404316546762,6,25.0,0.0,0.0,0.0,622.6,0.0,712.0,normal
ROR3483,4537,783,547.0480493718316,7,892.0,277.0,516.0,793.0,571.859865470852,7998.0,1000.0,anomaly
ROR3967,229,139,581.0305676855895,6,19.0,0.0,0.0,0.0,718.6315789473684,0.0,712.0,normal
ROS2030,2077,381,538.9061145883486,6,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RPB0029,2919,392,556.0027406646112,6,303.0,85.0,163.0,248.0,547.7656765676568,402.0,1176.0,normal
RPC0205,2307,355,592.8729952319029,6,176.0,0.0,0.0,0.0,589.2386363636364,0.0,832.0,normal
RPF2614,2074,464,498.83847637415624,6,55.0,0.0,0.0,0.0,488.3636363636364,0.0,712.0,normal
RPG0403,2095,438,527.4372315035799,6,28.0,0.0,0.0,0.0,574.0,0.0,712.0,normal
RPH2326,3474,614,552.8408175014392,6,861.0,266.0,507.0,773.0,549.1997677119629,6140.0,740.0,normal
RPL2640,2077,451,560.2729898892634,6,68.0,0.0,0.0,0.0,649.0588235294117,0.0,712.0,normal
RPS3617,226,115,514.4380530973451,7,9007.0,3213.0,4972.0,8185.0,528.622071721994,6129.0,778.0,anomaly
RPW0026,375,65,555.6453333333334,6,0.0,0.0,0.0,0.0,0.0,0.0,76.0,normal
RPW2445,2108,541,536.3671726755218,6,21.0,0.0,0.0,0.0,632.4761904761905,0.0,712.0,normal
RQN2039,2034,735,536.6381514257621,6,1918.0,627.0,1103.0,1730.0,532.0469238790407,747.0,1052.0,normal
RQR3924,118,31,530.1101694915254,5,0.0,0.0,0.0,0.0,0.0,0.0,238.0,normal
RRA0643,2091,729,531.4304160688665,6,31.0,0.0,0.0,0.0,618.6129032258065,0.0,712.0,normal
RRD2697,2074,384,548.9011571841852,6,612.0,195.0,346.0,541.0,518.0669934640523,5590.0,982.0,normal
RRH0638,356,62,531.4691011235955,6,29.0,9.0,17.0,26.0,615.0344827586207,48.0,122.0,normal
RRH3057,2092,593,520.8867112810708,6,380.0,0.0,0.0,0.0,498.5578947368421,0.0,1190.0,normal
RRM2175,231,49,561.3593073593073,7,0.0,0.0,0.0,0.0,0.0,0.0,712.0,normal
RRM3789,3515,718,543.901280227596,6,63.0,0.0,0.0,0.0,556.7142857142857,0.0,712.0,normal
RRS2359,704,230,519.4431818181819,7,803.0,237.0,477.0,714.0,532.1980074719801,747.0,990.0,normal
RRT1417,2056,623,526.5535019455253,7,94.0,0.0,0.0,0.0,547.1914893617021,0.0,986.0,normal
RSA2941,891,128,534.3265993265993,6,0.0,0.0,0.0,0.0,0.0,0.0,122.0,normal
RSE2181,234,96,537.5683760683761,6,14.0,0.0,0.0,0.0,823.5,0.0,712.0,normal
RSE2382,4184,962,530.3510994263862,7,43.0,0.0,0.0,0.0,570.6279069767442,0.0,712.0,normal
RSG0687,2071,726,528.5890873973925,7,2701.0,902.0,1522.0,2424.0,569.0970011106997,2834.0,1206.0,normal
